5057
5008
5136
4152
4072
4500
4594
3876
4031
4442
4765
4257
5221
4628
4484
5561
4204
4740
4215
4948
3982
4848
4574
4627
4712
4791
4899
4452
4837
4382
4803
4361
4026
4174
4207
4609
5211
4195
4421
4392
4656
4994
4693
4005
4199
4152
5000
3911
4636
4012
