1325
1273
1442
1430
1517
1519
1424
1383
1488
1459
1417
1360
1607
1401
1290
1479
1605
2017
1383
1710
1540
1654
1663
1574
1223
1541
1675
1393
1682
1549
1428
1591
1214
1692
1404
1324
1470
1649
1696
1686
1349
1423
1343
1333
1543
1598
1977
1317
1571
1479
