2389
3027
2344
2156
3053
2496
2124
2185
2305
2254
2090
2552
1945
2109
2392
2026
2366
2529
2496
2414
2174
2384
2455
2304
2237
2020
2195
2192
2182
2168
2278
2441
2526
2282
2097
2144
2268
2355
2208
2927
2365
2326
2160
2096
2327
2389
2405
2491
1993
1966
